transaction_id,transaction_amount,transaction_hour,device_type,location_mismatch,previous_fraud_flags,velocity_last_1hr,merchant_category,card_type,account_age_days,failed_auth_attempts,ip_country_match,amount_deviation_ratio,transaction_channel,is_weekend,distance_from_home_km,cvv_match,is_fraudulent_transaction
TXN0000211,115.47,8.0,desktop,0.0,0.0,1.0,travel,credit,481.0,0.0,1.0,-0.5301,pos,0.0,11.74,1.0,0
TXN0000212,108.14,,mobile,0.0,0.0,1.0,groceries,debit,,0.0,0.0,-0.1832,pos,0.0,26.38,1.0,0
TXN0000213,323.61,10.0,desktop,0.0,0.0,0.0,travel,debit,2830.0,,1.0,12.1105,online,0.0,3.25,1.0,0
TXN0000214,5327.06,13.0,desktop,1.0,3.0,,travel,virtual,,0.0,0.0,67.3586,online,0.0,562.52,0.0,1
TXN0000215,571.36,8.0,mobile,0.0,,,travel,credit,154.0,0.0,1.0,7.8768,atm,0.0,7.95,1.0,0
TXN0000216,438.17,,desktop,0.0,0.0,,retail,credit,,0.0,1.0,1.0025,pos,0.0,44.66,0.0,0
TXN0000217,,22.0,mobile,0.0,0.0,2.0,travel,debit,270.0,0.0,1.0,-0.8956,pos,0.0,18.23,1.0,0
TXN0000218,212.2,7.0,desktop,0.0,0.0,0.0,retail,credit,935.0,,1.0,7.0075,pos,0.0,9.13,1.0,0
TXN0000219,,17.0,tablet,0.0,0.0,0.0,travel,prepaid,,0.0,1.0,-0.9585,,0.0,4.6,1.0,0
TXN0000220,29.19,9.0,tablet,0.0,0.0,2.0,retail,credit,228.0,0.0,1.0,-0.915,mobile_app,0.0,13.7,1.0,0
TXN0000221,546.58,0.0,,0.0,1.0,1.0,,debit,150.0,1.0,1.0,1.1797,online,0.0,14.04,1.0,0
TXN0000222,,3.0,mobile,,0.0,0.0,electronics,debit,,0.0,1.0,,mobile_app,0.0,26.29,,0
TXN0000223,,9.0,mobile,0.0,,3.0,healthcare,,295.0,0.0,,2684.2661,mobile_app,0.0,24.01,1.0,0
TXN0000224,21.62,12.0,desktop,0.0,0.0,0.0,travel,debit,81.0,0.0,1.0,-0.9593,mobile_app,0.0,,,0
TXN0000225,105.11,17.0,tablet,,0.0,0.0,travel,virtual,398.0,0.0,1.0,,pos,0.0,,1.0,0
TXN0000226,28.05,6.0,desktop,0.0,0.0,0.0,groceries,debit,363.0,,1.0,-0.2073,pos,,15.41,1.0,0
TXN0000227,415.63,12.0,tablet,0.0,0.0,1.0,retail,credit,,,1.0,,,1.0,7.06,,0
TXN0000228,150.56,14.0,mobile,0.0,0.0,,healthcare,credit,934.0,0.0,1.0,2.611,online,0.0,33.64,1.0,0
TXN0000229,135.81,,desktop,0.0,0.0,,,debit,,0.0,1.0,0.1136,,0.0,11.02,,0
TXN0000230,56.04,14.0,desktop,0.0,0.0,1.0,groceries,prepaid,4393.0,0.0,1.0,-0.8371,pos,0.0,4.85,1.0,0
TXN0000231,29.28,15.0,mobile,1.0,0.0,0.0,electronics,credit,900.0,0.0,,-0.852,online,0.0,16.37,1.0,0
TXN0000232,33.53,0.0,mobile,,0.0,2.0,electronics,credit,546.0,0.0,1.0,-0.7906,pos,1.0,3.75,1.0,0
TXN0000233,112.89,5.0,mobile,0.0,0.0,2.0,gambling,debit,167.0,0.0,1.0,-0.6106,pos,0.0,0.37,1.0,0
TXN0000234,538.45,15.0,desktop,0.0,0.0,1.0,retail,virtual,170.0,0.0,1.0,2.3439,atm,0.0,4.74,1.0,0
TXN0000235,317.76,1.0,desktop,0.0,0.0,1.0,healthcare,credit,,0.0,1.0,-0.0508,pos,,,,0
TXN0000236,109.5,8.0,mobile,0.0,,1.0,,credit,640.0,0.0,1.0,,pos,1.0,42.64,1.0,0
TXN0000237,268.22,9.0,unknown,0.0,0.0,1.0,retail,credit,701.0,,1.0,,atm,1.0,,1.0,0
TXN0000238,333.18,19.0,,0.0,0.0,2.0,retail,,425.0,0.0,1.0,-0.3491,pos,1.0,5.44,1.0,0
TXN0000239,206.98,10.0,mobile,0.0,0.0,0.0,retail,prepaid,124.0,,1.0,2.431,atm,0.0,56.22,1.0,0
TXN0000240,,23.0,desktop,1.0,5.0,,gambling,credit,9.0,5.0,,,mobile_app,1.0,,,1
TXN0000241,262.07,12.0,tablet,0.0,0.0,,travel,debit,373.0,0.0,0.0,-0.4849,online,0.0,8.65,1.0,0
TXN0000242,421.71,12.0,desktop,0.0,0.0,,,credit,460.0,0.0,1.0,2.9025,pos,0.0,,1.0,0
TXN0000243,137.7,8.0,mobile,0.0,1.0,1.0,retail,,52.0,0.0,1.0,-0.2444,atm,0.0,22.86,1.0,0
TXN0000244,48.15,12.0,mobile,0.0,0.0,2.0,entertainment,credit,1228.0,0.0,1.0,-0.6722,mobile_app,0.0,13.31,,0
TXN0000245,76.01,11.0,tablet,0.0,1.0,,retail,credit,321.0,,1.0,-0.5773,online,0.0,8.26,,0
TXN0000246,58.0,3.0,mobile,0.0,0.0,1.0,retail,debit,,1.0,1.0,0.5353,atm,1.0,7.76,1.0,0
TXN0000247,342.0,7.0,mobile,0.0,0.0,5.0,electronics,credit,389.0,0.0,1.0,,mobile_app,0.0,,1.0,0
TXN0000248,10.04,7.0,tablet,0.0,0.0,2.0,retail,,35.0,1.0,1.0,-0.9868,atm,1.0,3.55,1.0,0
TXN0000249,,11.0,tablet,0.0,1.0,0.0,groceries,debit,1031.0,0.0,1.0,,mobile_app,0.0,28.02,1.0,0
TXN0000250,,11.0,tablet,0.0,0.0,0.0,travel,debit,753.0,,1.0,-0.3127,pos,1.0,3.1,1.0,0
TXN0000251,,16.0,desktop,0.0,,2.0,entertainment,debit,1101.0,0.0,1.0,0.8696,online,1.0,5.03,1.0,0
TXN0000252,29.42,12.0,,0.0,0.0,1.0,groceries,credit,,0.0,1.0,,online,1.0,6.34,,0
TXN0000253,,10.0,desktop,0.0,0.0,1.0,groceries,credit,30.0,0.0,0.0,-0.9601,pos,0.0,2.91,,0
TXN0000254,90950.21,11.0,mobile,0.0,,0.0,retail,debit,,1.0,1.0,949.6474,pos,0.0,,,0
TXN0000255,86.17,15.0,mobile,0.0,0.0,0.0,healthcare,debit,181.0,0.0,1.0,-0.5344,mobile_app,1.0,,1.0,0
TXN0000256,300.69,20.0,desktop,0.0,0.0,,healthcare,,,0.0,,1.4965,pos,1.0,1.07,,0
TXN0000257,,19.0,desktop,1.0,4.0,8.0,groceries,credit,22.0,3.0,,123.2315,online,1.0,,,1
TXN0000258,121.43,5.0,desktop,0.0,0.0,1.0,entertainment,debit,436.0,0.0,1.0,,online,0.0,42.85,1.0,0
TXN0000259,492.61,16.0,mobile,0.0,0.0,1.0,entertainment,credit,209.0,,1.0,6.1704,pos,0.0,2.79,,0
TXN0000260,38.95,10.0,mobile,0.0,1.0,,groceries,,542.0,0.0,1.0,-0.7806,atm,0.0,0.73,,0
TXN0000261,74.53,15.0,mobile,1.0,0.0,0.0,retail,debit,,0.0,,-0.5605,pos,0.0,,1.0,0
TXN0000262,91.12,7.0,mobile,0.0,0.0,1.0,entertainment,credit,211.0,0.0,1.0,-0.7652,atm,0.0,31.25,1.0,0
TXN0000263,140.62,7.0,,0.0,0.0,3.0,retail,credit,303.0,0.0,1.0,-0.4825,online,1.0,,1.0,0
TXN0000264,115.45,17.0,mobile,0.0,0.0,,retail,debit,126.0,0.0,1.0,-0.5682,atm,0.0,17.16,,0
TXN0000265,264.07,14.0,mobile,0.0,0.0,2.0,,,392.0,,1.0,,pos,0.0,,,0
TXN0000266,32.04,16.0,desktop,0.0,0.0,1.0,electronics,debit,280.0,,1.0,-0.5407,pos,0.0,7.48,1.0,0
TXN0000267,271.25,,mobile,0.0,0.0,0.0,electronics,,313.0,0.0,,-0.4248,mobile_app,0.0,12.19,,0
TXN0000268,,11.0,mobile,,0.0,2.0,entertainment,credit,,1.0,1.0,-0.6742,pos,1.0,0.83,,0
TXN0000269,32.18,17.0,desktop,0.0,0.0,0.0,entertainment,debit,14.0,0.0,1.0,-0.2155,pos,0.0,12.01,1.0,0
TXN0000270,248.66,19.0,desktop,0.0,0.0,1.0,retail,debit,299.0,0.0,1.0,3.0857,atm,0.0,25.9,1.0,0
TXN0000271,229.42,16.0,desktop,0.0,0.0,1.0,retail,credit,,,1.0,-0.5159,pos,1.0,46.99,1.0,0
TXN0000272,69.23,19.0,mobile,0.0,0.0,1.0,retail,credit,365.0,0.0,1.0,-0.2377,online,0.0,11.04,1.0,0
TXN0000273,,19.0,mobile,1.0,1.0,,healthcare,credit,418.0,,0.0,-0.673,pos,0.0,7.13,1.0,0
TXN0000274,127.86,8.0,desktop,0.0,0.0,2.0,travel,debit,864.0,0.0,1.0,,pos,0.0,0.32,1.0,0
TXN0000275,54.06,3.0,mobile,0.0,1.0,0.0,travel,credit,,,1.0,-0.3291,atm,0.0,37.63,,0
TXN0000276,,2.0,desktop,0.0,0.0,0.0,entertainment,prepaid,173.0,0.0,1.0,-0.5043,pos,,18.44,1.0,0
TXN0000277,,16.0,mobile,0.0,0.0,1.0,groceries,debit,,,1.0,,online,0.0,,1.0,0
TXN0000278,182.28,9.0,mobile,0.0,0.0,,entertainment,debit,319.0,0.0,1.0,,pos,0.0,29.88,,0
TXN0000279,166.9,12.0,unknown,0.0,0.0,3.0,healthcare,prepaid,261.0,1.0,1.0,-0.1975,pos,0.0,23.95,1.0,0
TXN0000280,110.24,8.0,mobile,0.0,0.0,1.0,entertainment,credit,268.0,0.0,1.0,-0.0567,pos,0.0,2.65,1.0,0
TXN0000281,842.5,19.0,desktop,1.0,,,travel,debit,69.0,1.0,1.0,11.3266,mobile_app,0.0,,0.0,1
TXN0000282,570.69,7.0,desktop,0.0,,1.0,retail,,26.0,0.0,1.0,3.6247,online,0.0,,1.0,0
TXN0000283,347.21,,desktop,0.0,0.0,2.0,,credit,48.0,0.0,,3.7454,online,0.0,12.11,1.0,0
TXN0000284,28.19,17.0,tablet,0.0,0.0,3.0,retail,virtual,745.0,0.0,1.0,-0.9416,pos,0.0,77.08,,0
TXN0000285,28.48,10.0,desktop,0.0,0.0,0.0,groceries,debit,799.0,0.0,1.0,-0.7666,pos,0.0,27.11,1.0,0
TXN0000286,125.14,10.0,tablet,0.0,0.0,2.0,groceries,debit,157.0,0.0,,-0.8171,online,1.0,,1.0,0
TXN0000287,4075.03,15.0,desktop,0.0,4.0,,gambling,virtual,80.0,,1.0,20.1053,online,1.0,118.78,,1
TXN0000288,189534.25,9.0,desktop,0.0,0.0,,retail,credit,976.0,0.0,1.0,4864.3898,online,,76.14,1.0,0
TXN0000289,371.32,18.0,desktop,0.0,0.0,0.0,travel,credit,6.0,0.0,,,online,1.0,25.71,1.0,0
TXN0000290,,7.0,mobile,0.0,1.0,,travel,credit,29.0,0.0,1.0,-0.6833,online,0.0,17.3,,0
TXN0000291,182.31,11.0,mobile,0.0,,1.0,retail,credit,3.0,,1.0,4.0512,pos,0.0,13.21,,0
TXN0000292,,11.0,mobile,0.0,0.0,,travel,debit,524.0,0.0,1.0,-0.9024,pos,0.0,,,0
TXN0000293,200.25,15.0,mobile,0.0,0.0,2.0,,prepaid,631.0,0.0,,3.8145,pos,0.0,34.06,1.0,0
TXN0000294,,21.0,desktop,0.0,0.0,,groceries,debit,317.0,0.0,,-0.9385,online,1.0,7.39,1.0,0
TXN0000295,143.91,5.0,desktop,0.0,0.0,0.0,entertainment,debit,,0.0,1.0,0.4057,online,0.0,5.22,,0
TXN0000296,78.63,17.0,mobile,0.0,,,electronics,credit,319.0,,1.0,,online,0.0,24.91,,0
TXN0000297,38.01,13.0,desktop,0.0,0.0,3.0,electronics,debit,374.0,,1.0,0.5722,pos,1.0,,1.0,0
TXN0000298,,,mobile,0.0,0.0,2.0,retail,prepaid,1926.0,0.0,1.0,0.0226,pos,0.0,63.17,1.0,0
TXN0000299,2379.82,7.0,mobile,0.0,0.0,4.0,groceries,prepaid,2.0,4.0,0.0,45.7722,atm,1.0,41.05,,1
TXN0000300,179.09,20.0,desktop,0.0,0.0,3.0,entertainment,credit,400.0,0.0,1.0,,atm,1.0,13.81,1.0,0
TXN0000301,20.86,16.0,mobile,0.0,0.0,0.0,travel,credit,465.0,0.0,1.0,-0.9607,pos,0.0,21.89,1.0,0
TXN0000302,13.04,13.0,desktop,0.0,0.0,,healthcare,debit,,1.0,1.0,-0.786,pos,0.0,2.9,1.0,0
TXN0000303,121.1,11.0,desktop,0.0,0.0,2.0,entertainment,debit,2186.0,,1.0,1.2191,atm,1.0,5.94,1.0,0
TXN0000304,,10.0,desktop,0.0,0.0,1.0,retail,debit,107.0,0.0,1.0,-0.3287,online,1.0,1.54,1.0,0
TXN0000305,36.89,,desktop,0.0,0.0,1.0,retail,credit,68.0,,1.0,,pos,0.0,,,0
TXN0000306,116553.41,8.0,mobile,0.0,0.0,2.0,electronics,credit,605.0,0.0,1.0,2476.1166,online,0.0,,1.0,0
TXN0000307,,14.0,mobile,1.0,0.0,1.0,groceries,prepaid,656.0,0.0,,3.2698,mobile_app,0.0,10.6,,0
TXN0000308,,16.0,unknown,0.0,2.0,3.0,travel,virtual,,3.0,0.0,61.4198,,1.0,1091.98,,1
TXN0000309,71.35,3.0,mobile,0.0,0.0,2.0,groceries,debit,709.0,0.0,1.0,,pos,,16.27,,0
TXN0000310,633.98,18.0,tablet,0.0,0.0,,entertainment,prepaid,125.0,0.0,1.0,,atm,0.0,,1.0,0
TXN0000311,1993.95,19.0,unknown,1.0,5.0,,electronics,,,3.0,0.0,,online,,,,1
TXN0000312,2909.2,17.0,mobile,1.0,3.0,10.0,gambling,credit,16.0,,0.0,14.8505,online,0.0,1244.32,1.0,1
TXN0000313,,9.0,tablet,1.0,,1.0,electronics,credit,1171.0,0.0,1.0,-0.7379,pos,0.0,33.09,1.0,0
TXN0000314,49.25,14.0,desktop,0.0,0.0,1.0,retail,,211.0,1.0,1.0,,online,0.0,,1.0,0
TXN0000315,483.68,10.0,unknown,0.0,0.0,,retail,debit,617.0,1.0,1.0,12.3965,atm,1.0,,1.0,0
TXN0000316,75.98,12.0,mobile,0.0,0.0,0.0,retail,debit,,0.0,1.0,-0.8942,online,0.0,1.98,1.0,0
TXN0000317,109.15,17.0,desktop,0.0,0.0,1.0,retail,credit,,0.0,1.0,-0.0807,pos,0.0,25.05,1.0,0
TXN0000318,192.64,20.0,mobile,0.0,0.0,1.0,entertainment,credit,,,0.0,0.3634,pos,0.0,1.54,1.0,0
TXN0000319,,3.0,desktop,0.0,0.0,0.0,electronics,credit,861.0,0.0,1.0,-0.75,online,0.0,11.69,1.0,0
TXN0000320,141.76,16.0,mobile,0.0,0.0,,travel,debit,816.0,0.0,1.0,,online,0.0,8.57,,0
TXN0000321,290.68,1.0,tablet,0.0,0.0,2.0,electronics,credit,1801.0,0.0,1.0,1.0782,,0.0,23.98,1.0,0
TXN0000322,,9.0,tablet,0.0,0.0,0.0,groceries,credit,,0.0,,-0.5542,online,0.0,22.26,,0
TXN0000323,419577.46,9.0,mobile,0.0,0.0,0.0,entertainment,debit,,0.0,1.0,2309.3431,mobile_app,1.0,29.58,1.0,0
TXN0000324,131.02,8.0,desktop,0.0,0.0,1.0,groceries,credit,998.0,0.0,1.0,,mobile_app,1.0,29.38,,0
TXN0000325,248.09,14.0,unknown,0.0,0.0,,entertainment,credit,676.0,0.0,1.0,3.764,online,0.0,9.22,,0
TXN0000326,,12.0,desktop,0.0,0.0,0.0,retail,prepaid,,0.0,1.0,-0.9697,online,0.0,5.85,1.0,0
TXN0000327,61.66,0.0,mobile,0.0,0.0,1.0,,debit,547.0,0.0,1.0,-0.2884,mobile_app,0.0,23.6,1.0,0
TXN0000328,63.38,12.0,desktop,0.0,0.0,2.0,retail,credit,1043.0,0.0,1.0,-0.3926,atm,,25.31,1.0,0
TXN0000329,26.7,8.0,mobile,0.0,0.0,0.0,entertainment,prepaid,1213.0,0.0,1.0,-0.9227,atm,0.0,3.16,,0
TXN0000330,17.78,9.0,desktop,0.0,0.0,1.0,electronics,debit,73.0,,1.0,-0.8595,online,0.0,,1.0,0
TXN0000331,,12.0,desktop,1.0,1.0,7.0,entertainment,credit,1.0,4.0,0.0,5.1759,pos,1.0,,1.0,1
TXN0000332,89.02,11.0,mobile,0.0,0.0,3.0,groceries,debit,1310.0,0.0,1.0,-0.2116,pos,0.0,7.3,1.0,0
TXN0000333,,,,0.0,1.0,2.0,travel,debit,,,1.0,5.948,pos,,11.95,1.0,0
TXN0000334,,14.0,mobile,1.0,5.0,,entertainment,prepaid,19.0,1.0,,,mobile_app,0.0,237.62,0.0,1
TXN0000335,431.33,13.0,mobile,0.0,0.0,1.0,groceries,credit,343.0,0.0,1.0,7.3843,pos,0.0,,1.0,0
TXN0000336,70.92,12.0,desktop,0.0,0.0,1.0,,credit,1540.0,1.0,0.0,0.0191,,1.0,16.82,,0
TXN0000337,51.56,13.0,mobile,,0.0,0.0,retail,credit,212.0,0.0,1.0,-0.3288,pos,0.0,,1.0,0
TXN0000338,315.15,21.0,mobile,0.0,1.0,0.0,entertainment,virtual,997.0,0.0,1.0,,online,0.0,20.54,,0
TXN0000339,34.25,20.0,mobile,0.0,0.0,1.0,entertainment,debit,130.0,0.0,1.0,-0.8119,online,1.0,2.6,1.0,0
TXN0000340,632256.69,8.0,unknown,1.0,2.0,,crypto,virtual,,,,2237.296,online,1.0,,,1
TXN0000341,,,mobile,0.0,0.0,0.0,retail,debit,173.0,0.0,1.0,-0.2993,online,1.0,15.88,1.0,0
TXN0000342,51.2,9.0,mobile,,0.0,1.0,retail,virtual,328.0,0.0,1.0,-0.8493,pos,0.0,43.76,1.0,0
TXN0000343,129.26,9.0,desktop,0.0,0.0,,healthcare,debit,1397.0,0.0,1.0,,atm,0.0,25.17,1.0,0
TXN0000344,,0.0,,1.0,1.0,7.0,travel,prepaid,21.0,,0.0,125.2542,online,1.0,324.37,1.0,1
TXN0000345,10.29,21.0,mobile,0.0,0.0,2.0,groceries,credit,292.0,0.0,1.0,,pos,1.0,,,0
TXN0000346,,15.0,desktop,0.0,1.0,1.0,groceries,debit,1598.0,0.0,1.0,,atm,0.0,17.66,1.0,0
TXN0000347,18.45,11.0,mobile,,0.0,2.0,groceries,prepaid,597.0,0.0,1.0,-0.3992,online,0.0,57.8,1.0,0
TXN0000348,1381.67,5.0,tablet,0.0,0.0,6.0,crypto,prepaid,16.0,1.0,0.0,13.6102,online,1.0,1131.32,1.0,1
TXN0000349,8.57,11.0,mobile,0.0,,2.0,,credit,646.0,0.0,1.0,-0.8938,online,0.0,0.64,,0
TXN0000350,9.72,5.0,mobile,0.0,,1.0,electronics,virtual,531.0,0.0,1.0,-0.9448,online,0.0,14.66,1.0,0
TXN0000351,7889.88,1.0,,1.0,5.0,,,prepaid,,1.0,0.0,55.6885,online,0.0,424.97,,1
TXN0000352,,8.0,tablet,0.0,0.0,4.0,retail,,,,1.0,0.324,mobile_app,0.0,14.38,,0
TXN0000353,338.66,18.0,mobile,0.0,0.0,,groceries,debit,412.0,,1.0,5.7881,atm,0.0,14.47,1.0,0
TXN0000354,,19.0,mobile,0.0,0.0,1.0,retail,,,0.0,,-0.3969,,0.0,17.4,,0
TXN0000355,129.08,12.0,mobile,1.0,0.0,1.0,entertainment,prepaid,392.0,,1.0,1.9696,,0.0,19.14,,0
TXN0000356,87.44,15.0,unknown,0.0,0.0,2.0,groceries,prepaid,74.0,,1.0,,online,0.0,12.98,1.0,0
TXN0000357,87.78,9.0,desktop,0.0,0.0,0.0,travel,credit,579.0,,1.0,0.5985,pos,1.0,,1.0,0
TXN0000358,110.71,23.0,tablet,0.0,0.0,,retail,credit,,0.0,1.0,-0.7404,mobile_app,0.0,13.32,1.0,0
TXN0000359,,,tablet,0.0,0.0,1.0,,,1343.0,0.0,1.0,,online,0.0,3.38,,0
TXN0000360,9.59,7.0,mobile,1.0,0.0,2.0,retail,prepaid,1433.0,0.0,1.0,-0.6697,,1.0,,1.0,0
TXN0000361,41.52,,mobile,0.0,1.0,,travel,credit,2575.0,0.0,1.0,,pos,0.0,,1.0,0
TXN0000362,,21.0,tablet,0.0,2.0,1.0,electronics,debit,612.0,0.0,1.0,,online,1.0,36.76,,0
TXN0000363,72.8,,,0.0,0.0,1.0,,credit,1345.0,0.0,1.0,-0.7944,mobile_app,1.0,5.95,,0
TXN0000364,83.83,18.0,mobile,0.0,0.0,,retail,prepaid,670.0,0.0,1.0,1.0965,pos,,0.01,1.0,0
TXN0000365,8.21,15.0,,0.0,0.0,1.0,travel,credit,1022.0,0.0,1.0,,pos,1.0,7.42,,0
TXN0000366,50.29,16.0,mobile,,0.0,0.0,groceries,debit,1521.0,0.0,1.0,-0.7806,online,0.0,1.52,1.0,0
TXN0000367,326.47,13.0,mobile,0.0,0.0,,retail,prepaid,72.0,0.0,1.0,-0.2409,pos,1.0,19.24,,0
TXN0000368,55.86,7.0,mobile,0.0,0.0,1.0,retail,debit,349.0,0.0,1.0,-0.797,,0.0,99.05,1.0,0
TXN0000369,8.36,13.0,mobile,0.0,1.0,0.0,healthcare,credit,958.0,0.0,1.0,,pos,0.0,,1.0,0
TXN0000370,,6.0,,0.0,0.0,0.0,entertainment,,,0.0,1.0,-0.6605,atm,0.0,0.43,1.0,0
TXN0000371,,2.0,mobile,0.0,0.0,3.0,retail,debit,324.0,0.0,0.0,0.03,pos,1.0,9.62,1.0,0
TXN0000372,34.9,11.0,desktop,0.0,0.0,,,credit,94.0,0.0,1.0,0.2643,pos,0.0,13.03,1.0,0
TXN0000373,17.27,13.0,mobile,0.0,0.0,1.0,retail,debit,337.0,,1.0,-0.9129,online,1.0,,,0
TXN0000374,696.28,11.0,desktop,0.0,0.0,,entertainment,virtual,1378.0,,1.0,-0.1092,atm,0.0,27.02,1.0,0
TXN0000375,119.5,18.0,desktop,0.0,,3.0,healthcare,credit,164.0,0.0,1.0,-0.4661,atm,0.0,13.68,1.0,0
TXN0000376,,16.0,,0.0,0.0,4.0,groceries,debit,,0.0,1.0,4.7984,mobile_app,0.0,17.4,,0
TXN0000377,381.91,16.0,mobile,0.0,,0.0,,credit,748.0,0.0,1.0,,pos,0.0,18.95,,0
TXN0000378,,,mobile,,0.0,,retail,,,,1.0,-0.9289,mobile_app,0.0,,,0
TXN0000379,35.74,19.0,mobile,0.0,0.0,3.0,retail,credit,1864.0,0.0,1.0,-0.8931,pos,0.0,,1.0,0
TXN0000380,,,mobile,0.0,0.0,0.0,groceries,debit,699.0,,1.0,-0.912,pos,1.0,50.16,1.0,0
TXN0000381,,8.0,tablet,,0.0,1.0,groceries,debit,349.0,0.0,1.0,,atm,0.0,0.73,,0
TXN0000382,17.28,10.0,,0.0,0.0,1.0,retail,credit,1543.0,,1.0,-0.9354,online,1.0,5.56,,0
TXN0000383,,11.0,,0.0,,3.0,entertainment,debit,252.0,,1.0,,mobile_app,0.0,,1.0,0
TXN0000384,956752.54,17.0,tablet,0.0,0.0,2.0,groceries,debit,588.0,,0.0,3203.1297,pos,0.0,35.67,1.0,0
TXN0000385,27.46,12.0,tablet,0.0,0.0,2.0,entertainment,,770.0,1.0,1.0,-0.7855,online,0.0,35.6,1.0,0
TXN0000386,368.23,16.0,desktop,0.0,0.0,0.0,gambling,credit,,1.0,1.0,1.2085,pos,0.0,63.18,,0
TXN0000387,64.46,10.0,desktop,,0.0,0.0,travel,credit,1904.0,0.0,1.0,,pos,0.0,13.93,1.0,0
TXN0000388,215.91,8.0,desktop,,0.0,,groceries,virtual,,0.0,,0.9036,online,0.0,5.58,1.0,0
TXN0000389,15.72,14.0,mobile,0.0,0.0,1.0,groceries,debit,15.0,,1.0,,online,0.0,23.78,,0
TXN0000390,242.18,18.0,mobile,0.0,0.0,2.0,retail,debit,570.0,0.0,1.0,0.9484,pos,0.0,39.07,1.0,0
TXN0000391,185.29,10.0,mobile,0.0,0.0,0.0,healthcare,prepaid,,,,-0.7262,pos,0.0,56.54,,0
TXN0000392,,18.0,mobile,0.0,1.0,1.0,travel,debit,212.0,0.0,1.0,,atm,0.0,6.68,,0
TXN0000393,134.49,10.0,desktop,0.0,0.0,2.0,retail,,220.0,0.0,1.0,,pos,1.0,5.91,1.0,0
TXN0000394,96.88,,desktop,0.0,0.0,1.0,electronics,prepaid,166.0,1.0,1.0,-0.3036,,0.0,17.8,1.0,0
TXN0000395,4384.88,7.0,,0.0,5.0,8.0,groceries,prepaid,25.0,1.0,,23.281,mobile_app,0.0,,0.0,1
TXN0000396,39.0,8.0,desktop,,0.0,0.0,healthcare,debit,546.0,,1.0,-0.8864,pos,1.0,7.77,1.0,0
TXN0000397,185.31,17.0,mobile,0.0,0.0,1.0,entertainment,debit,,0.0,1.0,-0.076,,0.0,12.19,1.0,0
TXN0000398,38.48,17.0,desktop,0.0,0.0,,groceries,credit,1223.0,0.0,,-0.902,atm,,5.16,1.0,0
TXN0000399,236.51,15.0,desktop,0.0,1.0,0.0,travel,prepaid,,0.0,1.0,2.9444,,0.0,1.23,0.0,0
TXN0000400,61.32,16.0,desktop,0.0,0.0,,travel,credit,734.0,0.0,1.0,-0.837,,0.0,28.91,,0
TXN0000401,,19.0,mobile,0.0,0.0,1.0,groceries,debit,818.0,,1.0,-0.3003,pos,0.0,5.33,1.0,0
TXN0000402,,22.0,tablet,0.0,0.0,2.0,groceries,virtual,468.0,1.0,1.0,,pos,0.0,,1.0,0
TXN0000403,82.74,8.0,desktop,0.0,0.0,0.0,retail,virtual,339.0,0.0,,-0.4032,pos,0.0,20.72,1.0,0
TXN0000404,352.97,9.0,tablet,0.0,1.0,2.0,travel,debit,,,1.0,0.0185,atm,,,1.0,0
TXN0000405,192.67,15.0,desktop,,0.0,0.0,entertainment,debit,740.0,0.0,1.0,3.3084,pos,1.0,0.6,,0
TXN0000406,,9.0,desktop,0.0,0.0,,entertainment,debit,,0.0,1.0,-0.6807,online,0.0,1.03,1.0,0
TXN0000407,86.13,16.0,desktop,0.0,0.0,1.0,,credit,,2.0,1.0,,online,,7.98,1.0,0
TXN0000408,345.55,19.0,,0.0,0.0,0.0,,debit,,0.0,1.0,6.8532,pos,0.0,1.83,1.0,0
TXN0000409,257.05,7.0,desktop,0.0,0.0,,retail,debit,1601.0,0.0,1.0,-0.6303,atm,1.0,54.64,1.0,0
TXN0000410,228.48,15.0,,0.0,0.0,0.0,retail,credit,57.0,1.0,1.0,7.1848,mobile_app,1.0,11.93,1.0,0
TXN0000411,144.56,16.0,desktop,0.0,0.0,2.0,retail,credit,1231.0,0.0,1.0,,pos,0.0,13.47,1.0,0
TXN0000412,370180.51,9.0,desktop,0.0,0.0,2.0,retail,credit,100.0,0.0,1.0,,,0.0,32.07,1.0,0
TXN0000413,,18.0,mobile,0.0,,0.0,groceries,debit,142.0,,1.0,,mobile_app,,6.75,1.0,0
TXN0000414,,11.0,mobile,0.0,0.0,,groceries,debit,86.0,0.0,1.0,-0.73,mobile_app,1.0,51.82,1.0,0
TXN0000415,463.13,14.0,mobile,0.0,0.0,0.0,travel,prepaid,,0.0,1.0,,pos,1.0,2.13,1.0,0
TXN0000416,55.31,11.0,mobile,0.0,1.0,,,prepaid,,0.0,1.0,-0.9014,online,1.0,25.13,1.0,0
TXN0000417,64.01,11.0,mobile,0.0,0.0,1.0,groceries,credit,1048.0,1.0,1.0,-0.1272,pos,0.0,,1.0,0
TXN0000418,17.97,12.0,mobile,0.0,0.0,2.0,groceries,credit,769.0,0.0,1.0,-0.734,pos,0.0,1.16,,0
TXN0000419,408.55,17.0,mobile,0.0,0.0,1.0,electronics,credit,,0.0,,,atm,0.0,,1.0,0
TXN0000420,345.49,21.0,mobile,0.0,0.0,0.0,,debit,1535.0,0.0,1.0,,online,0.0,,1.0,0
TXN0000421,,11.0,,0.0,0.0,0.0,groceries,,,0.0,1.0,8.0212,online,0.0,9.2,1.0,0
